filename start freq energy ac1 voiced
cherokee.aif 1537.4618525018222 108.17028045654297 0.020822862163186073 0.00010750670480774716 0.3931918740272522
cherokee.aif 1546.7065361608406 108.17028045654297 0.021455679088830948 5.0327009375905618e-05 0.4047163724899292
cherokee.aif 1555.951219819859 108.17028045654297 0.019020287320017815 -2.3665332264499739e-05 0.33133700489997864
cherokee.aif 1565.1959034788777 1716.69287109375 0.027459880337119102 -0.00023177733237389475 0.48186406493186951
cherokee.aif 1565.778418845118 1719.671875 0.027511809021234512 -0.00023995182709768414 0.47251942753791809
cherokee.aif 1566.3599251398782 1718.000244140625 0.02741069532930851 -0.00023977707314770669 0.46505141258239746
cherokee.aif 1566.9419972146923 1718.000244140625 0.027573084458708763 -0.00023973551287781447 0.4394080638885498
cherokee.aif 1567.5240692895061 1718.000244140625 0.02849961444735527 -0.00026931159663945436 0.44152924418449402
cherokee.aif 1568.1061413643201 1718.000244140625 0.028569817543029785 -0.00026975461514666677 0.4326549768447876
cherokee.aif 1568.6882134391342 1718.000244140625 0.028744867071509361 -0.00027957808924838901 0.43328431248664856
cherokee.aif 1569.270285513948 1718.000244140625 0.029365392401814461 -0.00028963343356736004 0.44214466214179993
cherokee.aif 1569.8523575887621 1718.000244140625 0.029503500089049339 -0.00029201811412349343 0.44285249710083008
cherokee.aif 1570.4344296635761 1718.000244140625 0.029669824987649918 -0.000301480817142874 0.43298974633216858
cherokee.aif 1571.0165017383902 1718.000244140625 0.02956172451376915 -0.00030096663977019489 0.42840787768363953
cherokee.aif 1571.598573813204 1718.000244140625 0.029520377516746521 -0.00030515206162817776 0.42443934082984924
cherokee.aif 1572.180645888018 1718.000244140625 0.029741015285253525 -0.00031659880187362432 0.4047626256942749
cherokee.aif 1572.7627179628321 1718.000244140625 0.030123407021164894 -0.00036180004826746881 0.36684238910675049
cherokee.aif 1573.3447900376459 1718.000244140625 0.030739307403564453 -0.00038361930637620389 0.35504075884819031
cherokee.aif 1573.92686211246 1718.000244140625 0.030677696689963341 -0.00038591283373534679 0.35397002100944519
cherokee.aif 1574.508934187274 1718.000244140625 0.030655642971396446 -0.00038676118128933012 0.35353285074234009
cherokee.aif 1575.0910062620881 1718.000244140625 0.030756155028939247 -0.0003942199400626123 0.35565194487571716
cherokee.aif 1575.6730783369019 1718.000244140625 0.031722277402877808 -0.00041882364894263446 0.36587640643119812
cherokee.aif 1576.2551504117159 1718.000244140625 0.031801257282495499 -0.00041913858149200678 0.35501208901405334
cherokee.aif 1576.83722248653 1718.000244140625 0.031930238008499146 -0.00042539203423075378 0.3571174144744873
cherokee.aif 1577.4192945613438 1718.000244140625 0.032465927302837372 -0.00045141766895540059 0.33231744170188904
cherokee.aif 1578.0013666361579 1718.000244140625 0.033050656318664551 -0.00047084339894354343 0.3471028208732605
cherokee.aif 1578.5834387109719 1718.000244140625 0.033476788550615311 -0.00049723504344001412 0.34594285488128662
cherokee.aif 1579.165510785786 1718.000244140625 0.033831682056188583 -0.00050424283836036921 0.34217166900634766
cherokee.aif 1579.7475828605998 1718.000244140625 0.033990755677223206 -0.00051354686729609966 0.34130248427391052
cherokee.aif 1580.3296549354138 1718.000244140625 0.033987827599048615 -0.00051154091488569975 0.34032979607582092
cherokee.aif 1580.9117270102279 1718.000244140625 0.033969864249229431 -0.00050989654846489429 0.34113839268684387
cherokee.aif 1581.4937990850417 1718.000244140625 0.033798299729824066 -0.00050059403292834759 0.33253276348114014
cherokee.aif 1582.0758711598558 1718.000244140625 0.033370476216077805 -0.00049926299834623933 0.32446727156639099
cherokee.aif 1582.6579432346698 1718.000244140625 0.031865641474723816 -0.00046393342199735343 0.29359295964241028
cherokee.aif 1583.2400153094839 1718.000244140625 0.03121001273393631 -0.00046265742275863886 0.2834409773349762
cherokee.aif 1583.8220873842977 1718.000244140625 0.030173730105161667 -0.00044458053889684379 0.23105190694332123
cherokee.aif 1584.4041594591117 1718.000244140625 0.02934957854449749 -0.00045777548803016543 0.19335541129112244
cherokee.aif 1584.9862315339258 1718.000244140625 0.027889715507626534 -0.0004753315297421068 0.19687694311141968
cherokee.aif 1585.5683036087396 1718.000244140625 0.028738018125295639 -0.0005155213875696063 0.20945297181606293
cherokee.aif 1586.1503756835536 1718.000244140625 0.028638945892453194 -0.00051052775233983994 0.18750983476638794
cherokee.aif 1586.7324477583677 1718.000244140625 0.028475746512413025 -0.0005190062802284956 0.16636231541633606
cherokee.aif 1587.3145198331817 1718.000244140625 0.028943730518221855 -0.00052870530635118484 0.18865080177783966
